precinct,ward,long,lat,total_units,occupied,vacant,total_pop,total_hisp,total_nonhisp,white_alone,black_alone,aian_alone,nhpi_alone,asian_alone,other_alone,two_or_more,Green,King,Buckner,Wilson,Johnson,Vallas,Lightfoot,Sawyer,Garcia
20,50,-87.69226066501174,41.99587523498327,964,891,73,2929,699,2230,533,266,5,0,1293,46,87,6,2,1,17,46,45,32,2,26
21,1,-87.66438381405807,41.90523444426168,2773,2563,210,4820,696,4124,2816,787,4,5,348,4,160,14,5,27,12,160,108,19,2,56
21,2,-87.638428565708125,41.9121049894134,1214,1126,88,2057,122,1935,1530,201,1,0,110,6,87,2,3,4,1,21,72,9,0,8
21,3,-87.62548474602794,41.86254848931935,3085,2793,292,4609,409,4200,2398,721,1,1,766,32,281,9,6,10,20,81,129,78,0,42
21,4,-87.60886558483281,41.834827208145306,2701,2437,264,4361,112,4249,239,3419,10,0,438,13,130,13,27,2,42,73,43,126,3,22
21,5,-87.59891996159119,41.797216209584185,3231,2834,397,6668,579,6089,2826,1476,10,3,1349,38,387,10,16,6,17,162,53,77,2,56
21,6,-87.61576278645461,41.7464687536028,1799,1572,227,3207,36,3171,16,3049,5,0,4,9,88,13,9,12,101,86,32,178,13,12
21,7,-87.56814064451152,41.72620551509511,857,788,69,1962,45,1917,11,1866,5,0,5,1,29,9,10,0,22,41,17,109,3,14
21,8,-87.60945663747763,41.71970265661459,814,722,92,1976,57,1919,27,1845,5,0,8,4,30,15,2,5,68,55,26,100,2,5
21,9,-87.61880199148642,41.676494333177835,1877,1577,300,4120,441,3679,51,3493,6,1,3,28,97,18,5,2,92,59,29,174,0,13
21,10,-87.55314382888278,41.65656832297638,649,607,42,1580,897,683,534,102,2,0,10,2,33,2,2,0,28,33,163,8,1,55
21,11,-87.64358230106811,41.82713560908154,1428,1291,137,3105,689,2416,1565,47,4,0,676,18,106,5,4,4,29,90,547,29,1,84
21,12,-87.68074783898338,41.81569422073343,1569,1439,130,4582,3630,952,304,174,2,0,433,12,27,7,1,2,11,37,69,18,1,107
21,13,-87.77888074461858,41.77528965518387,1094,1072,22,2236,978,1258,1108,67,5,0,37,5,36,5,0,3,25,9,171,13,0,57
21,16,-87.64971262220617,41.782405104395764,1547,1096,451,2708,273,2435,14,2353,2,0,3,4,59,13,0,4,43,24,17,94,4,6
21,17,-87.63230606413289,41.7523251115293,2093,1737,356,4004,60,3944,16,3847,3,0,7,12,59,15,5,0,74,66,48,175,1,19
21,18,-87.70753062020556,41.746798802825495,937,875,62,2611,770,1841,105,1682,2,0,11,10,31,17,6,2,71,97,64,144,3,22
21,19,-87.70815145751736,41.685713000270425,1394,1313,81,3440,417,3023,2813,71,5,1,27,14,92,3,2,3,35,18,697,25,1,61
21,20,-87.60172350812637,41.77672249396319,2629,2274,355,5021,134,4887,163,4524,5,0,48,14,133,38,14,9,97,130,42,131,2,13
21,21,-87.65707808902332,41.718011857301455,1073,992,81,2493,60,2433,18,2364,4,0,0,3,44,36,6,10,107,113,51,229,11,23
21,23,-87.71714911128754,41.78473690955472,992,950,42,3465,3180,285,195,67,0,0,9,2,12,3,1,0,14,10,42,6,2,67
21,26,-87.73888622760934,41.91809528568581,1261,1169,92,4000,3521,479,245,161,2,0,30,11,30,8,0,1,7,30,40,17,0,69
21,27,-87.63783343804609,41.909631287547185,1482,1367,115,3138,153,2985,1041,1745,2,2,93,8,94,1,2,6,21,39,75,43,2,8
21,28,-87.73051170122532,41.87884707960135,1433,1166,267,3450,236,3214,26,3083,10,0,3,12,80,4,2,2,53,23,12,96,2,4
21,29,-87.7663346640486,41.87061989947662,2807,2595,212,6133,947,5186,556,4422,13,5,57,25,108,9,4,2,55,41,59,99,2,33
21,30,-87.7750311514834,41.94198741883502,1759,1717,42,5202,2604,2598,2089,100,3,0,267,37,102,3,2,3,70,72,209,20,1,101
21,31,-87.74890246460734,41.92785146172851,1961,1881,80,5929,5052,877,542,181,4,0,90,15,45,5,2,5,30,30,82,25,3,72
21,32,-87.68512653370821,41.9220104868125,1944,1803,141,3894,696,3198,2628,84,3,1,256,20,206,6,8,23,16,188,203,51,4,66
21,35,-87.71321781517035,41.94637612969596,1813,1715,98,4371,2143,2228,1559,141,6,1,368,25,128,10,5,12,16,141,149,32,2,98
21,36,-87.6911594414297,41.893913657450916,1178,1110,68,2395,404,1991,1690,73,5,1,92,13,117,5,1,7,20,103,184,39,1,48
21,37,-87.73973908232,41.89878308914371,1441,1283,158,3780,2006,1774,97,1612,2,0,10,11,42,11,4,2,66,37,21,95,0,23
21,38,-87.76937398329342,41.95534269121752,1967,1823,144,5035,2003,3032,2534,89,14,0,270,20,105,7,5,6,38,143,299,42,2,80
21,39,-87.72992452464986,41.957352299026184,2612,2448,164,4778,1277,3501,2282,381,7,0,679,15,137,8,9,13,33,145,160,47,1,72
21,40,-87.67290540653569,41.97479825668911,2224,2004,220,3905,711,3194,2563,117,3,1,298,20,192,9,3,12,8,224,129,63,0,53
21,41,-87.79424068943547,41.985856159875944,845,788,57,1966,270,1696,1547,6,1,0,82,5,55,1,4,7,27,27,283,18,0,29
21,42,-87.63324933918773,41.89545784425016,6153,5332,821,9333,603,8730,6628,444,26,0,1227,55,350,6,4,17,12,60,327,34,0,32
21,43,-87.65557844729118,41.922616326911744,1735,1582,153,5380,443,4937,4124,250,4,4,315,17,223,2,0,7,3,46,179,29,2,27
21,44,-87.64918127202638,41.940432976335764,4950,4662,288,7672,709,6963,5545,340,11,4,712,22,329,19,6,27,14,225,268,67,1,65
21,45,-87.77415426325244,41.966182349229356,1838,1717,121,4303,1289,3014,2516,68,9,0,303,13,105,2,4,8,40,59,246,20,0,56
21,46,-87.65243065912169,41.970338891321134,2272,2083,189,3819,494,3325,1688,802,8,3,661,22,141,7,3,13,26,108,104,82,0,68
21,47,-87.67135652476915,41.95151594283618,2075,1913,162,4470,500,3970,3391,52,5,0,313,9,200,12,12,27,9,175,266,73,3,45
21,48,-87.65781738207696,41.973765855993946,6693,5956,737,10133,1331,8802,4288,2186,16,4,1876,50,382,13,5,14,41,151,80,87,1,53
21,50,-87.68615217484394,41.99597064625238,1998,1814,184,5544,1206,4338,896,1279,16,0,1907,56,184,24,9,5,41,104,68,65,1,63
22,1,-87.67049171896498,41.90147844693025,2649,2473,176,4827,576,4251,3480,131,2,4,383,17,234,13,2,18,16,200,165,52,2,59
22,2,-87.64143434886488,41.90924274642616,3669,3226,443,6979,339,6640,2930,3060,5,0,391,22,232,4,8,17,16,59,196,42,0,39
22,3,-87.62475544032485,41.852573927205285,4364,3938,426,7240,507,6733,2062,3189,19,3,1161,48,251,10,5,13,26,101,78,81,0,23
22,4,-87.62033758690526,41.84016824590029,1674,1564,110,2760,82,2678,277,1814,1,0,480,21,85,3,9,3,28,30,24,63,0,13
22,5,-87.59102250659068,41.797423603871536,3944,3384,560,5939,500,5439,2445,1619,6,3,1014,34,318,9,16,8,21,203,40,90,3,37
22,6,-87.6112300227224,41.74687030851435,2884,2457,427,5185,76,5109,28,4943,5,0,4,18,111,30,11,9,155,122,41,237,18,19
22,7,-87.56326274943693,41.7262732131482,829,779,50,1951,127,1824,26,1753,8,0,2,4,31,5,5,3,55,46,37,114,2,15
22,8,-87.59967478138479,41.728166763044186,762,662,100,1939,69,1870,22,1806,6,0,1,3,32,13,1,0,34,27,26,100,2,5
22,9,-87.6264853462505,41.687749637231704,1493,1177,316,3218,139,3079,34,2964,5,0,5,17,54,16,2,2,93,37,27,113,1,9
22,10,-87.55411617301937,41.66201563999456,986,946,40,2559,1533,1026,820,163,1,0,5,3,34,6,2,1,55,29,346,14,0,129
22,11,-87.6410582066556,41.81929145278994,1256,1129,127,3155,751,2404,1487,157,0,0,670,19,71,11,1,3,44,44,428,11,0,46
22,12,-87.69069787312108,41.81139159329157,2089,1977,112,6570,5946,624,341,69,4,1,177,15,17,4,1,0,13,18,45,6,0,108
22,13,-87.73280045831126,41.77337836450385,960,936,24,3240,2719,521,362,122,0,0,27,2,8,6,2,0,26,32,153,11,1,135
22,16,-87.68751485363177,41.76943231116912,1947,1649,298,4669,1510,3159,136,2908,2,1,8,21,83,10,0,2,73,30,25,94,1,13
22,17,-87.66091947332451,41.746748836177964,1902,1585,317,3770,108,3662,15,3530,14,0,4,11,88,21,2,5,76,51,28,136,3,7
22,18,-87.7273010556617,41.73856231711095,1080,1065,15,3276,2036,1240,595,557,1,0,16,6,65,8,5,2,61,31,197,80,2,97
22,19,-87.6783063714124,41.71017890504548,730,707,23,2023,146,1877,1308,444,1,0,24,14,86,5,6,11,31,64,334,66,3,60
22,20,-87.61007474596747,41.77670583404853,3842,3047,795,7874,213,7661,102,7352,5,0,8,21,173,30,11,6,107,67,25,154,3,17
22,21,-87.63763069490746,41.696056834095344,1101,1028,73,2944,54,2890,50,2757,10,3,2,4,64,25,5,8,147,122,66,239,4,24
22,23,-87.72117635971392,41.78359881354198,851,825,26,2981,2687,294,228,36,1,0,19,3,7,2,3,0,17,9,52,11,0,73
22,26,-87.72820355036764,41.91092396165477,1522,1413,109,4188,3592,596,142,359,0,5,30,17,43,4,1,2,26,29,31,30,1,84
22,27,-87.69089927771267,41.88004816601168,1745,1533,212,3671,301,3370,363,2858,2,0,56,10,81,11,4,1,52,44,26,106,1,22
22,28,-87.73787170839634,41.87655587440161,1433,1220,213,3381,236,3145,29,3060,8,0,0,3,45,7,0,0,43,18,21,76,0,5
22,29,-87.76100610561704,41.87400085897442,1900,1693,207,4472,187,4285,24,4184,3,1,3,12,58,14,6,0,103,70,25,208,0,15
22,30,-87.73022566767975,41.94826908852436,1325,1269,56,2799,832,1967,1599,89,17,0,176,17,69,8,7,11,28,127,136,51,2,64
22,31,-87.7362072210327,41.92350105373896,1259,1172,87,3968,3436,532,313,135,4,1,31,4,44,4,0,0,3,26,32,15,0,57
22,32,-87.68039124425341,41.92080252356389,2141,2017,124,4012,485,3527,3012,67,2,0,243,23,180,4,1,21,16,182,183,43,4,60
22,35,-87.6994783721822,41.948830705155565,1996,1852,144,4662,1939,2723,1922,145,7,3,471,12,163,6,5,10,31,138,209,37,3,107
22,36,-87.68458516397334,41.897853433718396,1935,1805,130,3505,374,3131,2755,82,3,0,147,12,132,12,4,11,13,202,129,20,1,47
22,37,-87.74644377427211,41.91051481788007,1175,1058,117,3436,2048,1388,73,1243,2,0,23,11,36,15,1,0,51,50,41,111,0,51
22,38,-87.77499925950461,41.948097407973066,1529,1445,84,4219,1857,2362,2006,67,5,1,168,26,89,2,4,8,33,85,190,26,2,60
22,39,-87.73130414285909,41.993674350461845,1331,1276,55,2883,252,2631,1380,61,2,0,1082,6,100,1,0,4,21,31,178,30,0,32
22,40,-87.69240571870411,41.968819525750035,2121,1992,129,4019,605,3414,2858,79,8,0,296,4,169,10,4,16,21,302,164,63,3,80
22,41,-87.79113246560188,41.98887051999751,620,581,39,1421,192,1229,1082,30,2,0,60,9,46,2,0,6,26,18,229,13,0,25
22,42,-87.62897525229232,41.89729531463219,7735,6749,986,9757,618,9139,7092,627,23,4,1018,38,337,2,7,11,20,70,295,50,2,40
22,43,-87.65022123933562,41.91511286740057,3381,3177,204,6433,381,6052,5224,161,1,0,428,37,201,8,5,23,6,108,459,67,2,74
22,45,-87.75310122281795,41.96545347524047,1250,1185,65,3049,893,2156,1594,71,6,2,367,14,102,5,8,9,30,133,199,43,1,70
22,46,-87.65240152791863,41.96544288547225,2951,2598,353,5299,550,4749,1367,2643,3,1,525,36,174,18,9,15,87,165,66,118,1,70
22,47,-87.66746404703257,41.94705516677699,2162,2063,99,4282,377,3905,3380,113,3,2,238,21,148,9,3,16,9,145,200,40,0,58
22,48,-87.65484273731506,41.9921266039617,2209,2045,164,3276,315,2961,1898,364,5,2,564,12,116,9,5,8,11,56,152,76,1,38
22,50,-87.70216542326718,42.001145382737235,1807,1675,132,5397,770,4627,2737,344,3,1,1306,72,164,7,4,3,27,44,400,44,3,48
23,1,-87.6654448241035,41.901181044965895,1939,1805,134,3468,493,2975,1939,601,3,3,268,11,150,2,1,16,5,104,106,14,4,32
23,2,-87.64758208222227,41.91132584273332,2496,2122,374,4218,271,3947,2738,663,5,0,362,23,156,7,9,2,13,69,195,69,0,33
23,3,-87.62477790566024,41.831589730503254,1201,1107,94,4288,341,3947,790,2487,4,7,487,56,116,6,6,1,38,39,32,56,1,10
23,4,-87.61282309318678,41.84172283638515,1790,1528,262,2570,103,2467,191,1263,7,3,888,34,81,6,16,8,40,44,60,110,2,21
23,5,-87.5925314642007,41.79447101056487,2205,1959,246,3692,214,3478,1753,588,5,2,930,21,179,6,4,6,13,52,51,69,1,32
23,6,-87.60707289242467,41.74642818514752,2974,2635,339,4784,43,4741,27,4585,6,1,2,18,102,22,9,10,114,104,55,241,18,13
23,7,-87.55903682481504,41.72626018620836,754,697,57,1735,286,1449,69,1348,3,0,3,9,17,7,0,1,43,25,15,74,2,14
23,8,-87.59453688073242,41.71848903358795,1099,1013,86,2468,48,2420,13,2347,5,0,0,1,54,27,6,3,151,91,59,271,3,18
23,9,-87.6275404555217,41.679324197183725,1471,1200,271,3277,104,3173,28,3070,7,0,2,11,55,10,1,1,51,27,15,114,1,6
23,10,-87.57762831717245,41.67835070517007,1256,1117,139,3020,1362,1658,94,1488,11,0,3,22,40,9,3,0,42,21,59,53,1,103
23,11,-87.63697804535173,41.82746154184021,1627,1509,118,3854,617,3237,1091,1104,1,0,918,18,105,6,3,5,29,46,383,25,1,72
23,13,-87.79335451768821,41.79030444503804,811,772,39,2073,842,1231,1174,14,3,1,8,6,25,2,0,0,26,22,317,8,1,29
23,16,-87.69178342201033,41.783435107764625,1411,1311,100,4336,2998,1338,92,1186,7,0,2,16,35,6,1,2,23,18,18,44,0,49
23,17,-87.65625600634775,41.75412299929907,1134,1037,97,2073,91,1982,19,1911,6,1,0,8,37,15,2,2,72,27,28,118,3,10
23,18,-87.73614810474984,41.738294015166844,1432,1403,29,4317,2688,1629,1074,440,4,1,32,9,69,9,0,2,58,47,259,49,3,126
23,19,-87.68365237034892,41.69541812338433,1048,998,50,2378,142,2236,1632,502,9,0,13,15,65,2,6,7,37,36,448,33,2,34
23,20,-87.63171755348046,41.81333053980619,924,738,186,1594,217,1377,56,1264,0,0,9,9,39,3,2,0,68,28,15,60,0,15
23,21,-87.63531241964004,41.73869319002837,1575,1324,251,3811,103,3708,16,3581,2,0,5,10,94,39,12,8,93,67,48,167,6,8
23,23,-87.71913065304676,41.780534035253055,792,746,46,2714,2394,320,204,88,1,0,4,7,16,2,4,2,15,10,51,4,1,77
23,26,-87.72016021421179,41.91654187818086,1659,1512,147,4061,2854,1207,827,204,4,1,54,19,98,8,0,2,28,114,46,28,0,104
23,27,-87.71843730571736,41.890931699117075,1471,1229,242,3268,608,2660,75,2516,1,0,13,6,49,6,0,1,54,33,17,121,2,13
23,28,-87.73683599008751,41.8841585963428,1382,1190,192,3121,258,2863,22,2764,9,0,5,5,58,2,0,1,67,28,7,136,1,8
23,29,-87.75764661572869,41.87709478145223,2459,2193,266,6175,452,5723,47,5565,5,1,2,13,90,13,5,5,102,72,38,169,0,11
23,30,-87.73957803529723,41.949865371934735,896,855,41,2129,428,1701,1324,60,3,0,197,17,100,6,8,6,12,114,175,44,1,63
23,31,-87.75019237004678,41.923275187274726,1643,1548,95,5472,4917,555,343,115,6,0,35,14,42,1,0,0,22,12,38,14,0,72
23,32,-87.66734414120421,41.918200252255716,2206,2083,123,4143,556,3587,2773,277,4,3,305,17,208,5,4,14,11,91,138,26,1,28
23,36,-87.68432311218878,41.89324264224337,1811,1652,159,3517,617,2900,2417,124,9,0,178,6,166,6,6,17,18,149,162,31,2,48
23,38,-87.77155791028369,41.95041086417524,1832,1692,140,4585,1972,2613,2155,97,19,2,197,23,120,8,4,5,56,108,297,32,0,92
23,39,-87.76929531008304,41.99436083087153,103,94,9,255,28,227,202,1,0,0,6,0,18,0,0,1,3,6,54,4,0,2
23,40,-87.69909386110213,41.96572267628167,1923,1810,113,4362,990,3372,2728,178,3,0,262,30,171,11,9,32,18,310,204,79,5,101
23,41,-87.79759869880066,41.993774718296265,1192,1153,39,2536,391,2145,1965,24,2,0,70,15,69,1,6,1,35,26,315,18,0,33
23,42,-87.6259186142733,41.89851385001591,6248,5201,1047,8220,493,7727,6361,265,4,4,818,24,251,2,7,12,6,48,425,69,4,37
23,43,-87.65545145431682,41.917501083386725,2009,1898,111,4157,209,3948,3500,62,0,4,229,22,131,3,4,24,10,67,340,45,3,46
23,45,-87.76295384295561,41.96534404998794,1592,1480,112,3266,862,2404,2026,47,4,1,201,15,110,10,6,6,36,109,242,44,0,61
23,46,-87.65794795191735,41.97028433547237,3897,3562,335,6501,731,5770,2745,1590,10,3,1133,26,263,18,6,8,36,165,71,64,1,67
23,47,-87.67122967252163,41.946039216049584,1875,1735,140,3488,347,3141,2674,105,2,0,194,14,152,6,9,20,8,174,224,59,2,59
23,48,-87.65346515097973,41.97585049227624,1324,1165,159,1865,193,1672,1012,205,4,0,396,3,52,5,11,13,11,81,153,69,3,55
23,50,-87.70394025526235,41.99218752281484,2368,2253,115,6601,1237,5364,2312,568,11,0,2161,70,242,8,1,6,21,67,202,49,1,45
24,1,-87.6702336649137,41.89604595225861,3014,2822,192,6030,1328,4702,3759,130,3,3,454,22,331,8,8,16,17,214,259,52,4,92
24,2,-87.65776258564577,41.9171375912603,2226,2041,185,4179,245,3934,3362,84,4,0,314,24,146,0,9,13,3,50,215,37,2,35
24,3,-87.62752509463031,41.812297479336536,994,930,64,2225,91,2134,56,2025,2,0,8,7,36,5,2,1,29,21,9,24,0,2
24,4,-87.61675014712854,41.848690027326505,3042,2867,175,4695,263,4432,885,2400,3,0,941,31,172,20,36,10,96,104,90,255,3,31
24,5,-87.60080919834003,41.78997716990983,2588,2324,264,7392,657,6735,2904,1971,9,5,1383,61,402,13,10,7,3,93,43,38,0,38
24,6,-87.61087692900603,41.73923873626002,1737,1565,172,3071,47,3024,15,2927,4,3,3,7,65,20,9,8,108,102,55,204,13,15
24,7,-87.55571761317708,41.72554998289767,436,355,81,975,361,614,31,567,2,0,0,6,8,0,0,0,10,9,18,18,0,11
24,8,-87.59541092139641,41.71122479936177,1409,1198,211,2760,51,2709,6,2658,0,0,0,1,44,17,6,4,79,79,29,149,1,8
24,9,-87.62555377631587,41.67434624499562,1109,931,178,2667,75,2592,14,2514,2,0,1,5,56,16,4,6,99,45,38,150,3,15
24,10,-87.5911475262523,41.65464157872301,1579,1440,139,4371,68,4303,16,4179,5,1,3,1,98,13,2,1,54,11,8,41,1,7
24,13,-87.76776203938867,41.776108386356256,1002,922,80,2379,1535,844,687,78,3,0,32,7,37,4,0,0,26,11,160,13,0,80
24,16,-87.67262071524547,41.77360421984379,1244,985,259,2958,570,2388,17,2312,2,3,0,7,47,6,5,0,52,24,15,92,2,10
24,17,-87.6513863562212,41.75329426805764,2654,2298,356,5209,170,5039,38,4917,4,0,1,12,67,21,7,4,107,67,30,161,5,6
24,18,-87.72630891217085,41.745856475532335,1599,1564,35,5224,3819,1405,688,617,0,0,44,10,46,13,9,3,50,56,196,67,2,164
24,19,-87.70616789038358,41.70429484734527,1055,868,187,2573,276,2297,2109,84,7,1,25,17,54,0,1,4,40,8,492,8,0,32
24,21,-87.6330836441049,41.732137281357446,1393,1247,146,3579,75,3504,12,3409,2,0,3,9,69,36,7,2,97,50,34,160,0,10
24,23,-87.71648056217873,41.778782593328295,1101,1031,70,3942,3489,453,275,126,2,0,8,13,29,0,0,2,10,14,39,8,1,91
24,26,-87.72819995536788,41.916070853853114,1678,1556,122,4653,3955,698,274,337,6,1,32,17,31,2,2,0,21,39,40,14,0,78
24,27,-87.71959976811084,41.900609223886875,1707,1527,180,4339,2364,1975,152,1750,1,0,5,14,53,7,1,1,38,22,15,26,1,21
24,28,-87.74295936568566,41.87790295584638,1247,1131,116,2729,161,2568,25,2482,3,0,3,14,41,4,2,4,32,26,12,84,0,7
24,29,-87.74967993852314,41.873572654640476,1521,1322,199,3447,165,3282,9,3221,2,2,3,17,28,6,0,3,73,54,20,140,0,12
24,30,-87.75455428124054,41.94875608064518,1667,1574,93,4481,2441,2040,1618,88,6,0,193,25,110,5,6,9,24,72,124,42,0,107
24,32,-87.67359514327094,41.91688479092394,894,847,47,1905,241,1664,1347,47,1,1,143,5,120,4,7,2,6,40,101,26,1,20
24,36,-87.6795508165549,41.89768845555265,2088,1919,169,3786,451,3335,2911,70,8,0,175,10,161,5,4,27,17,140,145,22,0,39
24,38,-87.77096500109529,41.961571426772565,2106,1945,161,5261,1542,3719,3084,64,8,1,348,30,184,5,6,5,50,111,295,43,1,75
24,39,-87.72513335090642,41.95789585922039,1628,1525,103,3480,1134,2346,1621,206,14,2,330,20,153,7,1,10,20,129,141,22,2,58
24,41,-87.7968662741769,41.997374169895174,2008,1902,106,4716,713,4003,3679,44,1,0,125,31,123,3,7,7,41,42,541,39,1,49
24,42,-87.6262965240178,41.90117625764405,5187,4270,917,6763,316,6447,5553,214,5,0,471,28,176,1,7,19,13,52,553,64,3,45
24,45,-87.76289394243771,41.961361395151535,1890,1756,134,4106,1254,2852,2439,65,7,2,218,12,109,2,4,13,42,73,206,41,0,62
24,47,-87.6761823671013,41.95054769702682,2065,1983,82,4286,377,3909,3349,64,2,1,273,4,216,4,9,24,12,232,246,58,1,61
24,48,-87.64910870651741,41.97319073709535,4995,4534,461,7184,888,6296,3862,1270,15,3,867,35,244,15,19,18,32,184,196,126,5,95
24,50,-87.71804367393663,41.99406064300945,1615,1518,97,3771,226,3545,2316,56,0,0,1061,46,66,2,2,3,15,41,550,28,0,34
25,1,-87.66689076904797,41.89566895626267,3359,3202,157,6322,1668,4654,3711,285,6,2,387,31,232,7,3,22,20,164,220,34,1,92
25,2,-87.66230484601503,41.92362838668738,2246,2082,164,5952,568,5384,4260,464,2,1,409,22,226,5,5,14,12,88,346,40,4,36
25,3,-87.62017632687595,41.863841833614174,4021,3546,475,6352,371,5981,3065,1071,3,1,1531,39,271,9,12,17,14,75,397,98,5,66
25,4,-87.61452904231435,41.86322809635262,3909,3231,678,5225,418,4807,2738,556,5,3,1228,35,242,12,15,26,22,118,285,118,3,67
25,5,-87.59197760677519,41.78934552404746,3822,3472,350,7597,491,7106,2994,2549,5,2,1157,58,341,11,26,15,12,239,104,127,3,67
25,6,-87.62050802505036,41.739236217889264,817,747,70,1805,26,1779,11,1725,1,0,0,3,39,13,12,5,66,102,37,160,10,6
25,7,-87.56176119857406,41.71803585486517,969,864,105,2229,256,1973,67,1866,2,0,0,7,31,12,6,1,70,44,30,135,1,6
25,8,-87.56897329687871,41.74015253189059,613,540,73,1345,20,1325,8,1287,0,0,1,3,26,12,4,2,31,45,17,64,0,10
25,9,-87.63240482852193,41.66981972674059,1199,1067,132,2999,50,2949,22,2881,2,0,2,3,39,14,3,2,66,41,23,121,3,6
25,10,-87.60097580898382,41.649579156770955,2090,1848,242,5428,203,5225,42,5026,9,2,7,8,131,11,3,1,61,21,14,49,0,10
25,13,-87.73990315860941,41.78107219702313,776,704,72,2159,1691,468,343,65,1,1,25,7,26,3,4,1,22,25,104,13,0,106
25,16,-87.64256461601099,41.78365912950501,652,463,189,1254,103,1151,4,1113,1,0,5,2,26,6,1,0,32,17,7,44,0,4
25,17,-87.65611490597128,41.74864089159176,1133,979,154,2358,63,2295,8,2232,5,0,3,6,41,7,1,0,50,23,16,67,0,3
25,18,-87.73594939885334,41.74553329721035,1601,1566,35,5427,4138,1289,847,318,0,0,55,13,56,4,3,2,22,22,126,11,0,97
25,19,-87.67542533586598,41.73175119378123,1022,969,53,2546,142,2404,972,1350,0,1,14,12,55,8,9,5,41,70,220,104,1,30
25,21,-87.65117049869652,41.73427075898112,1190,1045,145,2804,126,2678,10,2616,4,0,0,4,44,23,5,4,77,43,25,121,3,10
25,23,-87.72021510129203,41.775046477503906,578,556,22,2137,1948,189,135,30,1,0,5,5,13,3,0,1,11,7,60,5,0,74
25,26,-87.69454342628345,41.90842416417332,1253,1122,131,2842,1177,1665,982,463,7,1,94,20,98,6,9,9,13,127,46,30,2,58
25,27,-87.69696366805141,41.889430658996055,2208,1950,258,4444,832,3612,808,2518,7,2,92,19,166,17,1,1,56,92,25,98,0,26
25,28,-87.75046984601559,41.8781951009503,2434,2170,264,6121,435,5686,48,5545,6,2,2,3,80,14,3,1,97,65,25,174,1,15
25,30,-87.75966852966687,41.95057951720977,1292,1207,85,3381,1605,1776,1458,89,4,1,110,8,106,2,3,2,26,54,124,17,0,50
25,32,-87.66905606067454,41.91301982581569,1644,1541,103,3119,436,2683,2178,105,1,0,253,15,131,5,2,11,13,110,185,42,0,62
25,36,-87.67942803141447,41.89332612837446,2319,2147,172,4709,1189,3520,2889,131,5,0,274,22,199,4,1,16,10,117,182,30,2,67
25,38,-87.75759785735562,41.95573888899192,1488,1396,92,3866,1348,2518,2104,81,7,0,177,18,131,7,7,10,44,175,297,40,3,97
25,39,-87.726320672003,41.972135189724774,1621,1549,72,4247,1593,2654,1143,230,29,0,1103,20,129,7,1,3,21,78,34,18,1,54
25,41,-87.80543382466088,41.998465100782795,2408,2279,129,4650,561,4089,3773,33,0,0,171,25,87,1,5,8,45,38,456,24,1,33
25,45,-87.75040685028738,41.959414608286096,1840,1652,188,3639,1396,2243,1776,75,10,3,237,24,118,10,10,15,42,139,268,44,3,92
25,47,-87.6770506821132,41.9459821205957,1767,1694,73,3853,343,3510,3060,47,2,0,175,14,212,12,2,23,8,176,209,50,0,51
25,48,-87.66290395538823,41.99634227277786,2259,2092,167,3682,446,3236,2099,401,4,0,548,14,170,8,4,18,8,224,140,66,0,54
25,50,-87.7118533595216,41.99319070021123,496,462,34,1105,98,1007,463,24,1,0,483,10,26,0,2,2,9,14,45,18,2,13
26,1,-87.66255401074203,41.89174129114087,1940,1832,108,3486,693,2793,2121,354,2,1,207,20,88,15,4,34,10,172,231,46,1,73
26,3,-87.6262185227362,41.826550860858795,1250,1179,71,2657,128,2529,98,2239,3,0,123,10,56,23,9,10,68,41,28,77,1,15
26,4,-87.62896414456198,41.8698798986638,4909,4479,430,7230,607,6623,3904,826,1,1,1532,44,315,8,32,21,22,96,292,147,2,64
26,6,-87.61816241352756,41.73254628828218,1461,1332,129,3291,96,3195,10,3119,0,0,5,8,53,20,13,7,120,165,63,259,10,33
26,7,-87.56786247854026,41.71813069392066,1650,1514,136,3577,71,3506,9,3442,4,0,1,5,45,14,9,0,99,67,43,170,3,25
26,8,-87.60819305505186,41.72782604368571,1225,1044,181,2372,33,2339,5,2281,2,1,0,8,42,17,2,3,66,59,21,131,7,6
26,9,-87.62594364615116,41.666459175639396,1018,953,65,2632,34,2598,7,2557,5,0,0,0,29,22,3,7,85,72,38,168,2,10
26,13,-87.74992918456616,41.786186922425514,1371,1284,87,3666,2717,949,769,93,2,1,51,11,22,2,1,0,16,18,88,6,0,91
26,17,-87.64878719634014,41.74692612759541,2007,1755,252,4125,64,4061,21,3926,7,0,4,11,92,11,11,2,110,42,21,152,2,6
26,18,-87.7319232769425,41.75673122031504,1949,1838,111,5717,4017,1700,714,917,0,0,27,5,37,12,4,0,41,46,177,69,1,145
26,19,-87.67250920016636,41.702973089289046,862,813,49,1872,83,1789,1124,594,4,3,14,4,46,2,2,5,32,48,294,64,2,38
26,21,-87.65976442673444,41.7360925209373,1102,1009,93,2500,93,2407,4,2351,1,0,2,2,47,16,2,5,86,60,23,146,3,10
26,23,-87.71719510981376,41.77334057078979,644,618,26,2587,2384,203,164,13,1,0,1,6,18,4,1,0,6,9,32,5,0,77
26,26,-87.69445527806754,41.904528220497,1937,1772,165,4047,1952,2095,1343,540,6,1,72,15,118,9,4,3,21,163,65,45,2,106
